fecha,url,titulo,texto,categoria
2018-09-13T00:00:28,https://www.eluniverso.com/noticias/2018/09/13/nota/6951830/nicolas-maduro-llego-china-busca-inversiones-venezuela,Nicolás Maduro llegó a China en busca de inversiones para Venezuela,"El presidente Nicolás Maduro llegó este jueves a Pekín para firmar acuerdos comerciales con el mayor acreedor de Venezuela, sumida en una profunda crisis. ""Venimos con grandes expectativas para darle un reimpulso especial a la relación estratégica"" con China ""en todos los campos (...), darle un gran empuje a las inversiones energéticas, a las inversiones económicas, al comercio"", dijo Maduro a su llegada. Vestido con boina y liqui liqui -traje tradicional venezolano- negros, el mandatario fue recibido por el canciller Wang Yi, y tiene previsto reunirse el viernes con su homólogo chino, Xi Jinping. La visita de Maduro fue preparada por su vicepresidenta, Delcy Rodríguez, quien ya está de regreso en Caracas después de haber viajado la noche del lunes a Pekín. Tras su retorno, Rodríguez dijo que se reunió con altos funcionarios chinos y revisó 472 acuerdos vigentes, que incluyen créditos pagaderos en petróleo.",Economia
2018-09-13T00:00:28,https://www.eluniverso.com/noticias/2018/09/13/nota/6951506/86-venezolanos-dejan-argentina-retornar-su-pais,86 venezolanos dejan Argentina para retornar a su país,"Caracas - Un grupo de venezolanos que se encontraba en Argentina retornó este jueves al país en un vuelo financiado por el gobierno de Nicolás Maduro como parte de un plan para repatriar connacionales que huyeron de la crisis. Los 86 venezolanos arribaron en la madrugada al aeropuerto internacional Simón Bolívar de Maiquetía, informó en su cuenta de Twitter la cancillería.",Hambre
2018-09-10T00:00:28,https://www.eluniverso.com/noticias/2018/09/10/nota/6948428/nicolas-maduro-anuncia-que-pedira-indemnizacion-colombianos,Nicolás Maduro anuncia que pedirá ‘indemnización’ por colombianos en Venezuela,"Caracas - El presidente de Venezuela, Nicolás Maduro, anunció este lunes que pedirá una ""indemnización"" de Bogotá por los colombianos que viven en el país petrolero, en medio de la crisis abierta en América Latina por la migración masiva de venezolanos. ""Hay una idea, que he aprobado, de meter una demanda internacional para solicitar una indemnización del gobierno colombiano por los 5,6 millones de colombianos que están aquí (...). Una indemnización por cada colombiano. No tendrían dinero para pagar"", dijo Maduro con tono irónico. ""Vamos a usar todos los mecanismos internacionales"", agregó el mandatario ante periodistas. Aunque el gobierno de Maduro sostiene que 5,6 millones de colombianos residen en Venezuela, el más reciente censo poblacional, hecho en 2011, los cifró en 721.000. La cancillería de Colombia, en tanto, los estima en 940.000. El jefe de Estado rechazó las preocupaciones manifestadas por países como Colombia, Brasil, Ecuador o Perú por la migración de millones de personas que huyen de la devastadora crisis económica venezolana.",Economia
2018-09-10T00:00:28,https://www.eluniverso.com/noticias/2018/09/10/nota/6947981/miembro-oea-pide-declarar-crisis-refugiados-migracion-venezolana,Miembro de la OEA pide declarar crisis de refugiados por migración venezolana,"Washington - La OEA o la ONU deben declarar una crisis de refugiados por la migración venezolana, lo cual permitirá derivar fondos de cooperación multilateral para atenderla, dijo a AFP el coordinador del grupo de la OEA sobre este tema, David Smolansky. Somolansky viajará esta semana junto al secretario general de la Organización de Estados Americanos (OEA), Luis Almagro, a Colombia, donde además de reunirse con el presidente, Iván Duque, visitarán la fronteriza ciudad de Cúcuta, que concentra gran parte del tránsito de venezolanos. ONU exhorta a países latinoamericanos a seguir acogiendo a refugiados venezolanos Aquí un resumen de la charla con Smolansky, un exalcalde venezolano de 33 años, exiliado el año pasado en Estados Unidos tras huir de su país al ser condenado a 15 años de prisión por no reprimir manifestaciones opositoras al gobierno de Nicolás Maduro: Unos 2,3 millones de personas se fueron de Venezuela desde 2014 hasta junio de este año, según la ONU. Usted ha dicho que es un éxodo sin precedentes en América Latina. ¿Cómo abordarlo? Creo que se debe declarar una crisis de refugiados en la región. Puede hacerlo la OEA o la ONU. Eso agilizaría protocolos internacionales para brindar mayor ayuda a los que salieron de Venezuela contra su voluntad. Se crearía un fondo de cooperación multilateral para garantizar atención médica, alimentación, techo y capacitación. Sería un fondo pulcro, transparente, para facilitar la situación a quien se refugia. También hay que promover campañas locales, regionales, de organizaciones civiles, contra la xenofobia, que afortunadamente está focalizada. Las manifestaciones minoritarias no pueden empañar el esfuerzo de la mayoría por ayudar.",Politica
2018-09-10T00:00:28,https://www.eluniverso.com/noticias/2018/09/10/nota/6947588/alta-comisionada-onu-michelle-bachelet-acepta-reunirse-canciller,Alta Comisionada de la ONU Michelle Bachelet acepta reunirse con canciller de Venezuela,"Ginebra - La nueva Alta Comisionada de Derechos Humanos de la ONU, la expresidenta chilena Michelle Bachelet, aceptó reunirse con el canciller de Venezuela, Jorge Arreaza, que debe pronunciar el martes un discurso en Ginebra. ""Venezuela pidió una reunión"" con Bachelet y ""la Alta Comisionada se reunirá con el ministro de Relaciones Exteriores"", declaró a la AFP una portavoz de su oficina, Ravina Shamdasani. Arreaza hablará el martes ante el Consejo de Derechos Humanos de la ONU, como ya hizo el año pasado. Lea también: ""Yo voy a tener mis ahorros seguros"", dijo Nicolás Maduro sobre plan en oro venezolano En septiembre de 2017, el que entonces era Alto Comisionado, el jordano Zeid Ra'ad Al Hussein, pidió sin éxito una investigación internacional sobre el uso excesivo de la fuerza por parte de las autoridades de Venezuela, considerando que se podría tratar de crímenes de lesa humanidad.",Politica
2018-09-09T00:00:28,https://www.eluniverso.com/noticias/2018/09/09/nota/6946715/eeuu-prefiere-transicion-pacifica-venezuela,Gobierno de Donald Trump prefiere transición pacífica en Venezuela,"Washington - El gobierno de Donald Trump dijo este domingo que su preferencia para que en Venezuela haya un retorno a la democracia ordenado y pacífico sigue “sin cambios”. Garrett Marquis, portavoz del Consejo de Seguridad Nacional de la Casa Blanca, comentó lo anterior luego de que el periódico The New York Times reportara que funcionarios del gobierno de Trump se reunieron en secreto el año pasado con rebeldes militares venezolanos para conversar sobre los planes de éstos para derrocar al presidente Nicolás Maduro. El diario citó a funcionarios estadounidenses anónimos y a un excomandante militar venezolano que participaron en las conversaciones, y señaló que a la larga los estadounidenses decidieron no ayudar a los conspiradores. Marquis dijo que una solución duradera a la crisis política y económica generada por el liderazgo autoritario de Maduro en Venezuela solo puede alcanzarse tras la “restauración de la gobernanza por prácticas democráticas, el estado de derecho y el respeto a los derechos humanos y libertades fundamentales”. (I)",Politica
2018-09-08T00:00:28,https://www.eluniverso.com/noticias/2018/09/08/nota/6944651/funcionarios-eeuu-evaluaron-golpe-estado-militares-venezolanos,"Gobierno de Donald Trump evaluó golpe de Estado en Venezuela con militares rebeldes, según el New York Times","Washington - Funcionarios de la administración Trump se reunieron secretamente con militares venezolanos para discutir el derrocamiento del presidente Nicolás Maduro, pero finalmente decidieron no actuar, reportó este sábado el diario The New York Times. Donald Trump ha sido duramente crítico con el régimen de izquierda de Maduro, mientras Venezuela se hunde en una crisis económica y humanitaria cada vez más grave que ha desatado violentas protestas y provocado una ola migratoria a países vecinos. The New York Times, citando a funcionarios estadounidenses anónimos y a un ex comandante militar venezolano que participó en las conversaciones secretas, dijo que los planes del golpe se estancaron. Citó que la Casa Blanca se negó a proporcionar respuestas detalladas cuando se le preguntó sobre las conversaciones, pero enfatizó en la necesidad de ""dialogar con todos los venezolanos que demuestren un deseo de democracia"". En Venezuela, el canciller Jorge Arreaza consideró que la revelación del Times ofrece ""groseras evidencias"" de las ""conspiraciones"" de Washington.",Politica
2018-09-08T00:00:28,https://www.eluniverso.com/noticias/2018/09/09/nota/6944528/retornan-peru-venezuela-avion,Nuevo grupo de venezolanos deja Perú en vuelo financiado por Nicolás Maduro,"Caracas - Casi un centenar de venezolanos llegaron este sábado al aeropuerto internacional de Lima para iniciar un vuelo de retorno atípico hacia Caracas financiado por el gobierno del presidente venezolano, Nicolás Maduro, y al que las autoridades peruanas han calificado de “operación de propaganda” del Gobierno venezolano para intentar cubrir la crisis humanitaria que vive esa nación sudamericana. Los venezolanos arribaron en dos buses que partieron desde la embajada de Venezuela en Lima. Ellos forman parte del éxodo “más grande del hemisferio occidental”, según la OEA. Salieron de su país por la difícil situación económica por la que pasa.bEs el tercer vuelo del plan de retorno de migrantes del Gobierno venezolano llamado “Vuelta a la patria”. El primero partió de Perú el 28 de agosto con 89 retornantes y otro lo hizo desde Ecuador el pasado miércoles con 92 más. En tanto, el gobierno de Maduro también anunció que autorizó a la banca pública y privada a vender divisas al menudeo, prohibida desde hace 15 años, aunque está por verse el alcance de la medida dada la escasez de dólares y los límites que regirán a las operaciones. Por su parte, el presidente del opositor Parlamento de Venezuela, Omar Barboza, pidió al papa Francisco interceder por la liberación de “presos políticos” y el “restablecimiento de la democracia” en el país, en una reunión en el Vaticano. (I)",Migracion
2018-09-05T00:00:28,https://www.eluniverso.com/noticias/2018/09/05/nota/6940049/como-entender-crisis-migrantes-venezolanos,¿Cómo entender la crisis de migrantes venezolanos?,"Bogotá - Naciones Unidas dice que más de 1,6 millones de venezolanos han salido de su país desde inicios del 2015, generando una crisis internacional de migrantes que ha encendido las alarmas en Sudamérica y recientemente ha dado pie a enfrentamientos entre migrantes y poblaciones locales. Aquí algunos hechos sobre la crisis de migrantes venezolanos. ¿Por qué se están yendo los venezolanos? La mayoría de los migrantes dicen que están escapando de la debacle económica en Venezuela. La hiperinflación ha diezmado los salarios, mientras que más de una década de control de precios ha causado un extenso desabasto de productos básicos. El salario mínimo actual, equivalente a 25 dólares mensuales, es por mucho menor a lo que se necesita para alimentar a una familia. ¿A dónde se van? Más de la mitad de los migrantes venezolanos se dirigen a la vecina Colombia, pero cientos de miles también se han asentado en otros países más al sur, como Ecuador, Perú y Chile. Una porción más pequeña está llegando a Brasil. Tan solo el año pasado, más de 28.000 solicitaron asilo en Estados Unidos.",Migracion
2018-09-05T00:00:28,https://www.eluniverso.com/noticias/2018/09/05/nota/6939869/periodistas-protestan-cierre-medios-tras-reformas-nicolas-maduro,Periodistas protestan por cierre de medios tras reformas de Nicolás Maduro,"Caracas - Trabajadores de medios de comunicación protestaron este miércoles en la ciudad venezolana de Barquisimeto por el cierre de periódicos y despidos, que una asociación nacional de prensa atribuye a las medidas económicas del gobierno. ""¡Y no, y no, no nos quitarán el derecho a informar!"", gritaban periodistas de los estados de Lara, Yaracuy y Portuguesa (centro-oeste), según videos difundidos por el Sindicato Nacional de Trabajadores de la Prensa (SNTP) en Twitter. Al menos siete diarios regionales y una emisora cerraron la semana pasada, después de los anuncios económicos; mientras que dos periódicos provinciales liquidaron a su personal e intentarán seguir funionando en la Web.",Represion
2018-09-04T00:00:28,https://www.eluniverso.com/noticias/2018/09/04/nota/6937316/larga-espera-15-pension-venezuela,"Larga espera por $ 1,5 de pensión en Venezuela","Caracas - Miles de ancianos venezolanos se vieron obligados a hacer filas de más de cinco horas para cobrar una parte de su pensión en efectivo, escaso pese a la circulación de nuevos billetes. “No se burle de nosotros los viejitos, ni nos humille”, dijo Franklin Martínez, un profesor universitario jubilado de 77 años, dirigiéndose al presidente Nicolás Maduro. Las filas se formaron desde el mediodía del domingo a las puertas de los bancos en Caracas y otras ciudades venezolanas, pero los pensionados recibieron ayer apenas 90 bolívares, poco más del precio de una lata de atún pequeña. El monto equivale a 1,5 dólares a la tasa de cambio oficial. “Da dolor (...) Están dando, como si fuese una limosna, 90 bolívares”, se quejó Emilio Lozada, presidente de la Federación de Jubilados y Pensionados, en una entrevista radial. El monto es apenas una fracción de los 1.800 bolívares (28 dólares) que deben recibir luego de que Maduro aumentara en 4.200% las pensiones. “Es una burla. No alcanza para nada”, dijo María Caraballo, de 68 años, que también manifestó su disgusto. (I)",Hambre
2018-09-03T00:00:28,https://www.eluniverso.com/noticias/2018/09/03/nota/6937247/yo-voy-tener-mis-ahorros-seguros-dijo-nicolas-maduro-sobre-plan,"""Yo voy a tener mis ahorros seguros"", dijo Nicolás Maduro sobre plan en oro venezolano","Caracas - El presidente Nicolás Maduro se convirtió este lunes, en el primer comprador de un certificado equivalente al valor de 1,5 gramos de oro que forma parte de un plan para promover el ahorro en un país donde la altísima inflación anula las opciones para invertir. ""Yo voy a tener mis ahorros seguros"", dijo Maduro en declaración difundida por la televisión estatal. ""Si hubiese tenido un poquito más de ahorros en bolívares hubiese invertido más"", agregó el gobernante, quien destacó que la primera dama Cilia Flores compró un certificado de 2,5 gramos de oro, puesto que ella tenía ""un poquito más"" de dinero. Según afirmó, el valor de los certificados se sostendría en el tiempo por estar asociado al precio internacional del metal. De acuerdo con el Banco Central, los 2,5 gramos de otro tendrán un costo inicial de 592,60 bolívares soberanos, unos 9,70 dólares a la tasa oficial del mecanismo de subasta, conocido como DICOM y que ahora es la única tasa de cambio oficial. En tanto, la pieza de 1,5 gramos se vende en 355,56 bolívares soberanos (unos 5,82 dólares). El entusiasmo que despertó en principio el anuncio de la medida de ahorro en oro se diluyó rápidamente al conocerse que ese metal precioso permanecerá en las bóvedas del Banco y no llegará a manos de los propietarios de los certificados. El ahorro en este país sudamericano es virtualmente inexistente.",Economia
2018-09-03T00:00:28,https://www.eluniverso.com/noticias/2018/09/03/nota/6936758/representantes-13-paises-presentes-cita-sobre-crisis-migratoria,Ecuador: 13 países presentes en cita sobre crisis migratoria venezolana,"Representantes de 13 países se encuentran reunidos en la Cancillería de Ecuador para analizar la crisis migratoria venezolana. En el encuentro está ausente el representante de Venezuela. La Cancillería de Ecuador indicó que se trata de una reunión técnica, y que la tarde de mañana martes concluye la cita. Habrá una declaratoria conjunta del país anfitrión y los representantes asistentes de Argentina, Bolivia, Brasil, Chile, Colombia, Costa Rica, México, Panamá, Paraguay, Perú, Uruguay y República Dominicana. Colombia, Ecuador y Perú piden a Nicolás Maduro agilizar pasaportes a migrantes venezolanos Arnaud Peral, coordinador Residente del Sistema ONU y Representante Residente del PNUD en Ecuador, señaló que es importante garantizar los derechos de las personas en movilidad. Chile pidió que el tratamiento de la crisis migratoria de Venezuela sea regional y se considere también la permanencia de los chilenos en ese país.",Politica
2018-08-31T00:00:52,https://www.eluniverso.com/noticias/2018/08/31/nota/6931979/nicolas-maduro-subira-precios-gasolina-municipios-fronterizos,Nicolás Maduro subirá precios de gasolina en municipios fronterizos,"Caracas - El presidente Nicolás Maduro anunció este jueves que elevará los precios de la gasolina a partir de septiembre en 41 municipios fronterizos con Colombia, alcanzando un costo superior al del vecino país para desestimular el contrabando de combustible. Maduro anunció a través de una transmisión de Facebook Live que el 4 de septiembre arrancará el periodo de prueba del nuevo sistema de cobro de gasolina en ""41 municipios fronterizos de máximo consumo"" del país. ""Voy a poner un precio superior a la gasolina de Colombia en toda la frontera, ya basta que nos roben"", agregó, sin mencionar montos ni dar otros detalles. El gobernante anunció el pasado 13 de agosto su decisión de aumentar los precios del combustible en Venezuela a niveles internacionales para resolver las distorsiones económicas que provoca el hecho de que prácticamente ""la regalamos"", y con miras a acabar con el contrabando de gasolina y otros derivados del petróleo a Colombia y los países del Caribe. La gasolina de Venezuela, la más barata del mundo, es un tema muy sensible desde 1989, cuando se desató una revuelta popular a raíz de un incremento de los combustibles ordenado por el entonces presidente Carlos Andrés Pérez. Murieron alrededor de 300 personas en los disturbios. (I)",Economia
2018-08-31T00:00:52,https://www.eluniverso.com/noticias/2018/08/31/nota/6931952/diez-paises-confirman-visita-quito-tratar-migracion-venezolanos,Diez países confirman visita a Quito para tratar migración de venezolanos,"Quito - La Cancillería informó que doce países enviarán delegados para la reunión que se desarrollará en Quito para tratar la problemática de la migración venezolana a la región. Entre lunes y martes, se darán cita en la sede del Ministerio de Relaciones Exteriores delegados de Argentina, Brasil, Costa Rica, Colombia, Chile, México, Panamá, Paraguay, Perú, y Uruguay; además Ecuador Hasta ahora no existen más confirmaciones. El viceministro de Movilidad Humana, Santiago Chávez, señaló que la expectativa de la reunión regional es que cada país asuma su corresponsabilidad en el tema y que se solicite al gobierno de Venezuela que implemente políticas para que la migración de ese país sea atendida de manera adecuada en las naciones de acogida. Lea también: ¿Afecta la crisis migratoria de Venezuela a otros países de Sudamérica? La cita tiene el apoyo de la Agencia para los Refugiados de la Organización de las Naciones Unidas (Acnur) y la Organización Internacional de las Migraciones (OIM). También están como observadores el Banco Mundial y la Corporación Andina de Fomento (CAF). ""Tenemos un problema serio en la región. Países como el Ecuador que reciben impacto directo y hace un esfuerzo para atender este problema con recursos limitados, tenemos que articular con otros países y proponer soluciones”, agregó Chávez. (I)",Politica
2018-08-31T00:00:52,https://www.eluniverso.com/noticias/2018/08/31/nota/6931700/explosion-estacion-electrica-dejo-luz-gran-parte-maracaibo,Explosión en estación eléctrica dejó a oscuras a Maracaibo,"Venezuela - Una explosión en una estación eléctrica dejó este viernes sin luz a buena parte de la ciudad petrolera de Maracaibo (oeste de Venezuela), afectada por continuos apagones, informó el gobierno, que atribuyó el hecho a un sabotaje. El estallido se produjo durante la madrugada en la subestación Tarabas, ubicada en el sector Paraíso, en el norte de Maracaibo, señaló el ministro de Energía Eléctrica, Luis Motta Domínguez. El ministro de Interior y Justicia, Néstor Reverol, aseguró que fue un ""sabotaje"", y anunció la captura de una docena de personas por presuntos ataques anteriores contra subestaciones con el propósito de ""causar malestar y alteraciones del orden público"".",Economia
2018-08-31T00:00:52,https://www.eluniverso.com/noticias/2018/08/31/nota/6931979/nicolas-maduro-subira-precios-gasolina-municipios-fronterizos,Nicolás Maduro subirá precios de gasolina en municipios fronterizos,"Caracas - El presidente Nicolás Maduro anunció este jueves que elevará los precios de la gasolina a partir de septiembre en 41 municipios fronterizos con Colombia, alcanzando un costo superior al del vecino país para desestimular el contrabando de combustible. Maduro anunció a través de una transmisión de Facebook Live que el 4 de septiembre arrancará el periodo de prueba del nuevo sistema de cobro de gasolina en ""41 municipios fronterizos de máximo consumo"" del país. ""Voy a poner un precio superior a la gasolina de Colombia en toda la frontera, ya basta que nos roben"", agregó, sin mencionar montos ni dar otros detalles. El gobernante anunció el pasado 13 de agosto su decisión de aumentar los precios del combustible en Venezuela a niveles internacionales para resolver las distorsiones económicas que provoca el hecho de que prácticamente ""la regalamos"", y con miras a acabar con el contrabando de gasolina y otros derivados del petróleo a Colombia y los países del Caribe. La gasolina de Venezuela, la más barata del mundo, es un tema muy sensible desde 1989, cuando se desató una revuelta popular a raíz de un incremento de los combustibles ordenado por el entonces presidente Carlos Andrés Pérez. Murieron alrededor de 300 personas en los disturbios. (I)",Economia
2018-08-31T00:00:52,https://www.eluniverso.com/noticias/2018/08/31/nota/6931952/diez-paises-confirman-visita-quito-tratar-migracion-venezolanos,Diez países confirman visita a Quito para tratar migración de venezolanos,"Quito - La Cancillería informó que doce países enviarán delegados para la reunión que se desarrollará en Quito para tratar la problemática de la migración venezolana a la región. Entre lunes y martes, se darán cita en la sede del Ministerio de Relaciones Exteriores delegados de Argentina, Brasil, Costa Rica, Colombia, Chile, México, Panamá, Paraguay, Perú, y Uruguay; además Ecuador Hasta ahora no existen más confirmaciones. El viceministro de Movilidad Humana, Santiago Chávez, señaló que la expectativa de la reunión regional es que cada país asuma su corresponsabilidad en el tema y que se solicite al gobierno de Venezuela que implemente políticas para que la migración de ese país sea atendida de manera adecuada en las naciones de acogida. Lea también: ¿Afecta la crisis migratoria de Venezuela a otros países de Sudamérica? La cita tiene el apoyo de la Agencia para los Refugiados de la Organización de las Naciones Unidas (Acnur) y la Organización Internacional de las Migraciones (OIM). También están como observadores el Banco Mundial y la Corporación Andina de Fomento (CAF). ""Tenemos un problema serio en la región. Países como el Ecuador que reciben impacto directo y hace un esfuerzo para atender este problema con recursos limitados, tenemos que articular con otros países y proponer soluciones”, agregó Chávez. (I)",Migracion
2018-08-31T00:00:52,https://www.eluniverso.com/noticias/2018/08/31/nota/6931700/explosion-estacion-electrica-dejo-luz-gran-parte-maracaibo,Explosión en estación eléctrica dejó a oscuras a Maracaibo,"Venezuela - Una explosión en una estación eléctrica dejó este viernes sin luz a buena parte de la ciudad petrolera de Maracaibo (oeste de Venezuela), afectada por continuos apagones, informó el gobierno, que atribuyó el hecho a un sabotaje. El estallido se produjo durante la madrugada en la subestación Tarabas, ubicada en el sector Paraíso, en el norte de Maracaibo, señaló el ministro de Energía Eléctrica, Luis Motta Domínguez. El ministro de Interior y Justicia, Néstor Reverol, aseguró que fue un ""sabotaje"", y anunció la captura de una docena de personas por presuntos ataques anteriores contra subestaciones con el propósito de ""causar malestar y alteraciones del orden público"".",Economia
2018-08-31T00:00:52,https://www.eluniverso.com/noticias/2018/08/31/nota/6931634/ingreso-venezolanos-ecuador-se-redujo-5000-1300-migrantes-diarios,Ingreso de venezolanos a Ecuador se redujo de 5.000 a 1.200 migrantes diarios,"El ingreso de ciudadanos venezolanos a Ecuador se redujo tras las medidas implementadas en el control fronterizo, informó este viernes el viceministro de movilidad Humana, Santiago Chávez.  Desde el pasado junio, julio y los primeros días de agosto unos 5.000 venezolanos han ingresado diariamente a Ecuador, huyendo de la crisis económica de Venezuela. Ahora la cifra se ha reducido a 1.200 venezolanos que a diario llegan al país por el control fronterizo de la provincia del Carchi. Chávez consideró que la reducción se debe a las medidas adoptadas. Lea también: Decenas de venezolanos ingresaron ilegalmente este martes a Ecuador El gobierno de Ecuador decidió esta semana extender por 30 días más el estado de emergencia en las provincias fronterizas; y Perú, preocupado por el ‘peligro inminente’ a la salud, también declaró ayer en emergencia distritos fronterizos con el país.",Migracion
2018-08-30T00:00:52,https://www.eluniverso.com/noticias/2018/08/30/nota/6930581/union-europea-dara-recursos-atender-crisis-migratoria-venezolana,Unión Europea dará recursos para atender crisis migratoria venezolana,"Bogotá - La Unión Europea aportará 35 millones de euros a América Latina para que enfrente la crisis migratoria venezolana, dijo este jueves el jefe del gobierno español, Pedro Sánchez, tras plantear a la región un ""reparto de cuotas"" de migrantes. Al término de una visita a Bogotá, dentro de su primera gira por la región, el dirigente socialista reconoció el problema que supone para el ""conjunto de América Latina"" el ""éxodo masivo"" de personas que huyen de la crisis en Venezuela, pese a que el chavismo rechaza que se trate de una crisis de migración. ""Hoy precisamente en Bruselas se ha acordado el que vayan a ser 35 millones de euros los que la Unión Europea (UE) ponga a disposición de América Latina, para hacer frente"" a esta coyuntura, sostuvo Sánchez en una conferencia de prensa junto con el presidente colombiano, Iván Duque. El mandatario español destacó el ""compromiso humanista"" del gobierno colombiano frente al drama de cientos de miles de venezolanos que han cruzado la frontera en busca de alimento, medicinas y productos básicos que escasean en su país, y abogó por ""una respuesta multilateral"" al mayor flujo migratorio registrado en el continente en tiempos de paz.",Politica
2018-08-29T00:00:52,https://www.eluniverso.com/noticias/2018/08/29/nota/6929624/colombia-ecuador-peru-piden-nicolas-maduro-agilizar-pasaportes,"Colombia, Ecuador y Perú piden a Nicolás Maduro agilizar pasaportes a migrantes venezolanos","Lima - Colombia, Ecuador y Perú anunciaron este miércoles que pedirán al gobierno de Venezuela la agilización en la entrega de pasaportes, así como de documentos de identidad y filiación a los venezolanos que salen de su país hundido en una crisis dominada por la hiperinflación y la escasez de alimentos y medicinas. En la lectura de un comunicado conjunto, el director general de la Comunidad Andina, el peruano José Arróspide, dijo que Colombia, Ecuador y Perú decidieron “solicitar al gobierno de la República Bolivariana de Venezuela que facilite el otorgamiento de documentos de identidad, filiación y de viaje para sus nacionales migrantes”. Ecuador también acordó unirse a Perú y Colombia para intercambiar información “sobre el flujo de migrantes, en especial venezolanos”. Lima y Bogotá ya acordaron el martes que compartirán una base de datos sobre salud, educación y seguridad de los venezolanos que entran, permanecen y salen de sus países para facilitar la toma de decisiones en política migratoria. Asimismo, acordaron coordinarse con la Organización Internacional para las Migraciones y con la Oficina del Alto Comisionado de las Naciones Unidas para los Refugiados con el fin de obtener financiamiento para trasladar y reasentar a los migrantes que busquen llegar a otros países de la región. También se anunció el lanzamiento de campañas de sensibilización por la llegada de los venezolanos. Los representantes de Bolivia, cuyo gobierno es aliado del presidente venezolano Nicolás Maduro, participaron en la reunión pero no estuvieron presentes en la lectura del comunicado.",Migracion
2018-08-29T00:00:52,https://www.eluniverso.com/noticias/2018/08/29/nota/6929462/gobierno-venezuela-niega-crisis-migratoria-asegura-que-todo-se,Gobierno de Venezuela niega crisis migratoria y asegura que todo se trata de ‘fake news’,"Caracas - Se trata de ""fake news"". Así, el gobierno de Nicolás Maduro negó que haya una crisis humanitaria por la migración que desborda a Latinoamérica y llevó a Brasil a desplazar tropas a la frontera. El tema de los venezolanos que emigran ""ha sido usado de manera bárbara, criminal y xenófoba por gobiernos xenofóbicos y racistas"", aseveró este miércoles el ministro de Comunicación, Jorge Rodríguez, al calificar de ""fake news"" (noticia falsa) información que habla de una ""crisis humanitaria"". Prometiendo que un plan económico que arrancó el 20 de agosto salvará al país, Maduro invitó a los venezolanos a dejar el ""esclavismo"" y regresar. ""Dejen de lavar pocetas (retretes) en el exterior y vengan a vivir la patria"", dijo Maduro el martes en su primera declaración sobre el tema en estas semanas en que el éxodo se disparó. En la mayor crisis migratoria latinoamericana en décadas, miles de venezolanos han huido a Colombia, Ecuador, Perú, Brasil, Chile y Argentina, ante la falta de comida y medicinas, una hiperinflación que el FMI proyecta en 1.000.000% para 2018 y sueldos equivalentes a 30 dólares",Migracion
2018-08-29T00:00:52,https://www.eluniverso.com/noticias/2018/08/29/nota/6928889/jubilados-protestan-venezuela-pago-beneficios,Jubilados protestan en Venezuela por pago de beneficios,"Caracas - Más de un millar de jubilados y pensionados protestó este miércoles en Caracas con el cierre de vías por varias horas, en rechazo a versiones de que el Gobierno exigirá el llamado ""carnet de la patria"" para pagar el beneficio mensual. El presidente Nicolás Maduro dijo el martes que su Gobierno estaba creando ""un sistema para el pago de los pensionados, a través de la billetera digital, que va a ser progresivo, gradual, hasta que cubra a todos los pensionados"". La llamada billetera digital es parte del sistema del carnet de la patria, a través del cual el Gobierno paga distintos bonos y subsidios a unos 14 millones de personas, según datos de la agencia oficial AVN.",Hambre
2018-08-29T00:00:52,https://www.eluniverso.com/noticias/2018/08/29/nota/6928844/paises-can-se-reunen-emergencia-migracion-venezolana,Países de la CAN se reúnen de emergencia por migración venezolana,"Lima - Autoridades de los países miembros de la Comunidad Andina, integrada por Bolivia, Colombia, Ecuador y Perú, se reúnen “de emergencia” este miércoles en la sede de la secretaría general en Lima para armonizar procedimientos para el “ingreso ordenado, seguro y responsable de la masiva migración venezolana”, así como la ayuda humanitaria de organismos internacionales, indicó el bloque regional en un comunicado. A la cita acuden el viceministro de Movilidad Humana de Ecuador, Santiago Chávez, el director general en asuntos consulares de Perú, Enrique Bustamante, el director general de asuntos consulares de Bolivia, Germán Guaygua, la embajadora de Colombia en Lima, Mónica Lanzetta, y otros funcionarios ligados a migraciones de los cuatro países. La Comunidad Andina puntualizó que en la agenda se dialoga sobre la “armonización en la documentación exigida a migrantes venezolanos, la activación de una plataforma de coordinación subregional relativa a acciones humanitarias y la implementación de medidas de prevención de riesgos epidemiológicos y sanitarios”. También se evalúa el trabajo en ayuda humanitaria a partir de propuestas de la Organización Internacional para las Migraciones y Naciones Unidas. Desde Caracas, el ministro de Comunicación de Venezuela, Jorge Rodríguez, afirmó en conferencia de prensa que los migrantes venezolanos han sido utilizados de manera ""criminal"", ""racista"" y ""xenofóbica"" por los gobiernos de Colombia y Perú, a los que señaló de fomentar por los medios de comunicación el ""odio hacia los venezolanos"". Rodríguez sostuvo, sin precisar los años, que cerca de seis millones y medio de colombianos, peruanos y ecuatorianos se han venido a Venezuela y se benefician de los programas estatales, y dijo, en alusión a la medida que tomó la víspera Brasil de movilizar militares hacia la frontera, ""¿cuándo hemos movilizado tropas para las personas que viajan?"".",Migracion
